geoid,households,rental_vacancy_rate,percent_recent_construction,percent_prewar_construction,avg_renter_household_size,percent_3_plus_vehicles,percent_solar_heat,percent_mortgage_free,percent_no_high_school,percent_veterans,percent_recent_move_from_other_state,percent_foreign_born_recent_arrival,percent_adults_with_disability
48297,3699,9,0,2.2,2.99,17,0,61.5,8.5,14.2,0.9,12,11
48299,8654,9.3,0.4,3.3,2.35,19.8,0.3,59.2,3.7,16.1,1.6,4,15.2
48301,45,0,0,4.1,3.57,20,0,68.2,0,3.6,6,0,11.5
48303,107540,7.4,0.1,3.3,2.43,17.9,0,42.6,6.3,7,2.1,12.1,12.3
48305,2188,3.5,0,9.6,2.4,21.8,0,60,12.3,6.5,0.9,1.1,15.8
48307,3145,0.1,0.1,17.3,2.61,21.1,0,68,10.3,9.6,0.2,5,14.3
48309,86769,5.7,0.1,5.8,2.52,18.5,0,44.7,6.9,9.4,1.8,11.5,10.5
48311,278,16.7,3.5,9.5,3.52,17.6,0,73.9,14.5,7.7,0.4,66.7,12.4
48313,4121,5.2,0,10.7,2.28,19.2,0,57.8,9.6,8.7,0.9,7.3,13.8
48315,4463,8.7,0.4,5.7,2.11,16.7,0,62.9,4.7,14,3.7,5.7,19.6
48317,1630,2.4,1.9,5.1,3.29,27.4,0,61.7,11.7,5.5,0.6,1.3,11.1
48319,1714,5.9,0,31.4,1.98,23.6,0,70.7,10.5,11.6,3.3,3.8,9.5
48321,13382,11,0.2,7.2,2.81,17.2,0,62.7,13.1,9.9,0.7,3.3,12.7
48323,16030,7.1,0.1,2,3.14,22.9,0.1,55.8,26.4,3,1,9.1,15.5
48325,14975,9.9,0.1,7.8,2.73,28.3,0,50.1,9.1,12.8,0.9,6.6,13.8
48327,951,3.2,0,24,2.3,16.8,0,64.7,13.2,10.5,1.9,18.2,18
48329,52870,5.5,0.1,1.8,2.49,25.1,0,44.4,7.5,7.7,3,14.7,9.2
48331,9346,9.9,0,7.7,2.4,20.7,0.1,61.4,7.6,10.9,1.2,5.3,18.7
48333,1848,3.6,0.9,18.9,2.33,29.7,0,65.2,6,10.3,0.4,4.6,12.6
48335,2753,12.5,0,12.4,2.6,21.6,0,64.5,12.4,7.5,0.8,3,15.6
48337,8024,5.3,0.1,9.3,2.34,24.4,0,56.3,6,11.2,0.9,8.7,15.2
48339,173238,7.6,0.5,0.7,2.67,22.8,0,34.9,5.6,8.8,2.7,9.2,9
48341,6893,5.8,1.2,2,3.33,27.9,0.1,57.2,24.2,3.8,1.1,4.7,11.1
48343,4954,11.9,0.2,5.4,2.72,20.7,0,63.8,5.5,12.3,0.3,2.2,20.8
48345,445,8.8,0.5,25.9,2.25,29.7,0,75.6,9.4,6.1,0.4,0,21.4
48347,23888,7.3,0.6,5.3,2.36,17.4,0,55.9,7.3,6.9,1,7.8,12.4
48349,17477,4,0.3,9,2.69,21.6,0,53.3,10.3,8.9,1.4,5.2,17.4
48351,4825,5.7,0,3.2,2.48,18.8,0,73.2,4.3,12.1,0.3,13.4,18.8
48353,5599,12.2,0,12.2,2.63,17.1,0,66.5,9.6,8.5,1.5,10.5,16.5
48355,126900,5.6,0.2,2.9,2.57,18.4,0,45.2,8.5,10.5,2.3,11.6,12.4
48357,3696,2.4,0,7.9,2.94,24.4,0,63.2,12.6,6.7,2.4,10,6.8
48359,640,0,0,16.3,2.4,25.8,0,55.6,3.6,7.1,1.8,0,11.9
48361,32054,7.8,0,3.3,2.42,18.3,0,58.9,3.2,10,2.4,6.8,14.6
48363,10562,11.8,0.4,9.1,2.73,19.9,0,63.3,6.9,10,1.1,6.9,16.4
48365,8923,7.3,0,4.8,2.89,25.7,0,60.4,5.5,8.5,0.5,7.1,14.6
48367,42781,4.5,0.2,3.5,2.6,26.5,0,38.7,3.9,11.9,1.8,8.1,10.4
48369,3224,2.1,0,7.3,3.15,29.3,0.2,58.2,18.5,4.5,2.3,10.8,10.5
48371,4339,4.9,0.3,2,3.19,23.4,0,64.8,18.3,8.4,1.1,1.5,8.8
48373,17480,7.3,0.1,3.4,2.46,19.4,0,63.8,7.4,11.8,0.7,19.6,19.9
48375,43227,8.9,0.1,11.5,2.56,17.9,0,46,10.9,8,1.8,13.7,10.8
48377,2634,11.7,0.8,23.7,2.38,14.1,0.2,72.2,28.4,6.2,1.7,12.3,17.2
48379,4201,16.4,0,3.1,2.83,25.7,0,55.7,5.4,16,0.1,15.4,17.1
48381,48770,6.4,0.2,2.3,2.31,21.8,0,37.5,2.6,9.6,2,11.7,8.1
48383,1217,8.4,0.8,5.6,2.38,22.4,0,70.9,17.9,3.7,2.1,15.8,8.4
48385,1224,16.8,0.7,10.7,3.59,24.7,0.4,81.8,7.2,15.7,0.6,0,10.1
48387,5196,10.4,0.5,7.4,2.37,22.9,0,65.3,6.5,9.1,1.3,2.8,20.2
48389,3716,4.3,0,5.6,2.92,17.9,0,79.2,23.4,5.4,2.6,21.3,9.9
48391,2753,3.6,0,10,2.41,15.5,0,68.2,10.4,10.2,0.2,0,17.4
48393,350,0,0,28,2.85,28,0,66.6,0.5,7.4,1.4,0,15.6
48395,6065,12.4,0.1,7.3,2.83,19.1,0,59,6.7,6.6,0.9,12.5,13.5
48397,28457,2.4,0.7,1.3,2.92,27.8,0,24.3,3.7,8.2,1.6,4.6,7
48399,3703,4.7,0,27.5,2.72,23.7,0,69.5,9.8,9.5,0.7,7.3,7.7
48401,17753,3,0.2,7.2,2.66,21.7,0,55.8,7.3,9.2,0.7,1.6,12.9
48403,3795,6.5,0.1,4.1,2.76,19.8,0,75.3,4.3,15.2,1.5,0,18
48405,2882,11.2,0,4.5,3.06,19.2,0,80.2,10.4,13.2,0.7,0,27.3
48407,9476,7.4,0.2,2,2.97,23.3,0,58,5.8,9.9,1.6,0,16
48409,22781,7.4,0,1.9,2.96,18.7,0,52.2,10.2,10.2,1.6,10.1,13.5
48411,2126,8.7,0,21,2.61,21.2,0,68.3,12.4,9.4,1.4,12.3,14.3
48413,1074,0,0,11.3,3.34,31,0,68.2,15.2,6.9,0.2,0,8.7
48415,5832,13.4,0.1,6.5,2.59,23.8,0,59,9.9,8.3,0.8,2.9,10.5
48417,1377,19.9,0,18.1,2.85,23.7,0,69.8,7.5,7.8,0.6,13.9,15.9
48419,9396,4.8,0.1,7.7,2.64,21.9,0,59.3,9.4,8.7,1.9,4.9,13.3
48421,986,4.1,0,13.8,3.32,30.7,0,64,14.9,5.6,0.5,0.8,19.1
48423,78778,7.1,0.2,4,2.55,18.2,0,45.8,6.8,8.5,2.1,8.6,10.7
48425,3386,2.1,0,7,2.35,25.5,0.1,47.5,5.8,9.6,0.2,0,9.8
48427,16145,8.3,0.1,2.4,3.51,20.3,0,76.3,35.6,2.1,0.2,7.4,16.3
48429,3447,4.2,0,12.1,2.44,17.8,0,65.7,7.2,6.4,1.4,3.2,12.5
48431,451,9.8,0,16.8,3.35,29.3,0,71.6,12.2,4.6,3.1,0,8.5
48433,580,9.2,0,17,2.6,24.3,0,79.1,9.6,13.6,0.2,0,16.7
48435,1480,2.7,0.2,11.9,2.74,26.9,0,54.8,18.1,6.2,0.1,11,5
48437,2594,1.8,0,12.9,3.07,21,0,60.2,9.1,8.8,0.3,7.6,16
48439,673737,9.2,0.1,3.2,2.58,19.9,0,31.3,6.9,8.1,2.1,9.4,9.1
48441,49476,7.6,0.1,8.7,2.55,18.6,0,46.9,5.8,12,2.5,12.8,13.8
48443,466,0,0,13.3,2.14,20.4,0,71.8,11.6,10.1,0,4.5,7.9
48445,4046,18.3,0.1,8.8,2.92,19.6,0,64.8,17.1,5.2,2.5,12.6,16
48447,701,6.5,0,24.2,2.21,17.3,0,82.3,3.3,11.5,1.6,0,8.7
48449,10461,8.3,0.1,4.5,2.99,24.5,0,50.1,14.8,7.1,1.6,4.8,13.1
48451,42825,4.3,0.1,5,2.38,18.3,0,47.3,7.7,11.8,5.1,5.4,12
48453,428220,4.9,0.3,2.5,2.36,15.1,0,29.2,6.6,6.1,2.9,12.8,7.4
48455,5325,4.1,0,8.2,2.93,17.5,0,71.2,6.4,13.2,2,3.6,24.5
48457,7968,8.5,0.3,4.1,2.25,22.1,0,65.9,4,10.9,1.2,9,21.3
48459,13844,9.6,0,5.1,2.85,27.5,0,53.7,5.9,10,1.9,1.2,17.6
48461,1217,5.6,0.7,7.7,3.01,19.8,0,66.7,13.2,5.6,2.6,5.6,12.9
48463,8435,12,0,8.5,3.16,20.1,0,63.8,17.6,6.6,2.8,5.3,12.2
48465,14790,11.7,0.1,7.1,2.86,21.8,0,51.7,22.2,9.8,2,9.5,10.1
48467,18613,9.6,0,4.3,2.75,24.4,0,51.9,5.7,10.5,0.7,9.3,15.7
48469,32510,6.7,0.2,4.9,2.76,20.3,0,50.2,7.9,8.6,1.7,8,12.7
48471,20685,7.2,0.6,2.3,2.23,19,0,55.2,6.9,8.5,1.3,13.3,6.5
48473,13937,8.9,0.4,3.3,3.03,26.5,0,47.5,10.2,5.9,1.3,6.5,11.8
48475,3883,5.1,0.2,3,2.72,26.8,0,66.2,12.3,8,1.1,14,14.6
48477,11952,10.4,0.4,9.9,2.6,21.6,0,58.3,5.9,8.4,0.4,5.8,12.6
48479,69668,5.1,0.1,3.4,3.62,21.4,0.1,42.3,20.7,3.3,0.5,9.7,10.2
48481,14741,6.5,0,8.6,2.82,21.3,0,62.4,12.2,6,0.3,4.9,11
48483,2293,5.7,0,14.1,2.38,30.2,0,69.3,6.6,7.4,3,3.2,10.8
48485,47941,12.3,0,11,2.24,17.7,0,45.2,5.1,12.5,4.9,15.3,12.7
48487,5212,7.5,0,18,2.46,22,0,54.2,8,8.3,2.3,7.9,17.6
48489,5553,7.1,0.5,3.7,3.26,19.1,0,71.1,24.6,5.4,1,5.1,16.8
48491,161793,5.8,0.6,1.9,2.62,19.4,0,25.7,3.1,9.8,3.4,10.1,8.4
48493,15477,2.1,0.4,3.3,2.93,33.2,0.1,43,6.7,14,0.7,7.8,10.7
48495,2628,0,0,3,2.46,21.5,0,75.3,17.2,6.6,3.6,5.6,12.6
48497,21068,6.2,0.1,3.2,2.81,27.2,0,41.4,6.6,10,1.3,6.1,15.4
48499,16064,7.8,0.1,5.1,2.65,20.5,0,54.5,5.4,13.8,1.5,5.2,17.4
48501,2727,12,0,4.1,3.44,22.5,0,68.3,21.6,5.9,0.5,18.8,12
48503,7115,6.5,0.2,9.5,2.52,20,0,57.2,8.3,9.4,1,5.4,13.2
48505,4517,11.2,0,0.9,2.85,17.7,0,71.4,30.4,4.8,0.3,7.7,13.1
48507,3627,1.6,0,4.4,2.96,24.3,0,78.8,21.6,5,2.8,4.5,19.8
49001,2249,9.7,0,27.5,2.52,35.4,0,40.8,2.1,8.1,1.3,5.7,11.8
49003,16404,7.5,0.2,12.6,2.89,37.6,0,31.6,1.8,7.6,3.4,5,11.4
49005,35685,4.1,0,11.8,2.9,27.7,0,32,3.4,4.8,3.5,12.8,8
49007,7798,12,0.4,21.8,2.61,34.2,0,42.1,2.2,7.7,2,8.9,14.2
49009,263,17.9,0,1.6,2.88,31.6,0,56.7,0.8,12.8,0.9,10.5,5
49011,97910,3.5,0.3,2.5,2.88,30.3,0,24.2,1.2,8.7,2.8,6.3,8.5
49013,6606,7.9,0,7.1,2.89,36.3,0.1,43.5,2.2,7.1,1.6,5.6,8.4
49015,3531,21.8,0,19.4,2.95,43.7,0.2,43.6,3.2,7,2.5,0,15.6
49017,1751,17.1,0,20.7,2.68,38.1,0.1,47.3,2.6,10.1,2.2,15.3,11.2
49019,3789,14.2,0,5.5,2.48,25.1,1,50.4,2.4,9,3.8,10.8,10.9
49021,15095,13,0.2,5.4,2.96,27.6,0,31.7,1.8,7.1,4.4,8.1,11.3
49023,3106,6.1,0.1,22.9,3.33,43.5,0.1,36.1,2.3,8.6,2.5,0,8.9
49025,2789,11.4,0,4.9,2.8,30,0,40.3,1.2,12.6,4.7,0,11.2
49027,4160,7.2,0,23.6,2.95,41.4,0.1,46.6,5.1,7.3,3.7,7.7,11
49029,3024,2.9,0.3,10.1,3.05,40.8,0.1,30.1,0.7,9.6,2,22,6.8
49031,557,12.6,0,28.6,3.49,31.2,0,55.8,1.4,12.8,2.4,0,16.6
49033,640,26.9,0,9.7,4.49,24.5,0,41.7,0.2,11.3,4.8,0,17.2
49035,351892,4.7,0.1,8.8,2.74,23.7,0,26.1,3.7,5.9,2.8,10.6,8
49037,3923,13.9,0,6.9,3.4,21.8,0,63.6,9.3,5.4,3.7,14.7,15.8
49039,7943,7,0,20.8,3.17,36.5,0,40.2,3.7,7,3.1,14.6,10.6
49041,7050,6.2,0.1,17.8,2.87,33.6,0.1,39.8,1.5,9,2.8,2.7,10.4
49043,13927,20.7,0.2,3.2,2.76,33.8,0,28.1,4,6.8,3.1,10.9,4.1
49045,18631,11,0.3,5.5,2.78,33.5,0,22.8,2,9.7,2.2,6.5,10.2
49047,10981,10.4,0.1,5.3,3.3,35.1,0,41.5,2.4,7.3,3.6,15.3,9.6
49049,148464,2.7,0.3,5.4,3.29,30.3,0,24.4,2.3,4.4,4.3,10.9,6.6
49051,8095,5.1,0.1,9,3.5,34.4,0.1,26.7,2.2,5.7,3.3,6.7,6.2
49053,48920,5.6,0.4,1.7,3.27,23.5,0,37.6,2.5,10.2,4.6,4.9,9.9
49055,972,22,0,19,2.5,39.9,0,46.7,1,7.5,2.7,36.1,7.9
49057,80137,6,0.1,9.7,2.65,27.3,0,28.4,4,9.4,2,7.8,10.6
50001,14336,4.6,0.2,29.5,2.25,21.3,0.2,34.5,2.4,7.6,3.9,17,11.2
50003,15636,4.1,0,24,2.14,15.8,0.1,37.9,2.5,10.1,3.9,16.4,14.7
50005,12287,4.8,0.1,32.8,2.12,19.7,0,42,2.9,10,3.5,11.3,16.5
50007,63498,2.3,0.1,19.6,2.12,17.6,0,29.4,2.4,7,4.7,16.4,8.7
50009,2701,6.4,0,24.8,2.25,17.5,0,50,7.1,12.9,3.6,3.2,15
50011,18685,5.5,0,27.3,2.36,24.4,0,31.2,4.8,9.4,1.5,9,11.2
50013,2965,11,0,19.3,2.28,24.7,0,33.7,1.6,9.2,2,2.7,9.4
50015,10176,1.3,0,21.9,2.13,19.6,0.1,35.6,2.7,8.3,3.7,14.3,10.4
50017,12148,4,0,27.6,2.19,22.7,0,37.1,2.8,10.1,2.6,6.7,13
50019,11200,10.3,0,30.7,2.28,17.9,0,45,5,10.1,2.3,4.1,12.4
50021,25459,7.6,0,31.3,2.1,18.8,0.1,38.9,3,9.3,2.9,8.2,12.8
50023,24512,2.7,0,30.6,1.94,17,0.1,35.5,2,9.8,3,4.1,9.7
50025,19057,2.8,0,27.6,2.06,17.7,0.2,38.5,2.8,9.2,4.4,12.4,13.1
50027,24507,6.1,0,27.3,2.05,19.3,0.2,39.4,2.5,10.4,3.6,7.7,12.4
51001,13961,4.9,0,15.6,2.61,21.7,0.1,56.5,7.5,12.4,3.1,16.6,9.2
51003,38853,9.9,0.1,6.2,2.18,24.2,0,34.5,4,8.5,3.6,16.7,7
51005,6781,7.7,0,21.3,2.49,33.6,0,50.6,5.5,10,1.9,5.2,16.2
51007,4704,0,0,8.7,2.67,47.4,0,33.5,7.3,9.8,1.5,0,14.9
51009,12502,2.6,0,9.9,2.41,32.9,0,39.6,6,10,1.9,9.3,12.3
51011,5931,3,0.1,7.2,2.5,35.1,0,36.8,5.9,11.9,1.2,0,14.9
51013,98441,5.5,0.1,9.4,2.1,9.9,0,22.1,4,6.9,7.5,15.9,3.6
51015,28150,7.7,0,12.5,2.38,38.6,0,39.1,4.7,10.4,1.1,9.3,12.2
51017,2146,14,0,25.6,2.13,30.8,0,48.7,5.4,11.7,1.3,13.9,9.5
51019,30591,7.2,0.1,6.1,2.34,33.9,0.1,38.3,4.2,11.6,1.3,12.1,12
51021,2614,0,0,12.8,2.25,34.4,0,60.7,6.4,10.6,1.3,0,12
51023,12913,10,0.4,11.7,2.39,39.3,0,37.3,3.3,10.9,1,2.1,10.6
51025,5916,8.9,0,8.8,2.7,32,0,45.4,8.2,7.8,1,21.9,13.9
51027,9442,13.1,0.1,7.1,2.39,25.2,0,70.5,17.1,4.5,1.5,13.4,22.3
51029,5603,4,0.5,10.7,2.83,37.8,0,40.5,10.4,9.1,0.6,1.6,15.7
51031,21791,3.3,0,5.3,2.45,28.8,0,40.3,5.1,10.6,0.9,17.2,12.4
51033,10970,3.1,0.2,4.9,2.67,34.5,0,28.7,5.1,13.5,2.3,10.7,10.6
51035,12548,14.2,0.1,9.6,2.13,27.6,0,53.5,7,9.7,1.1,8.9,16.3
51036,2883,7.6,0,5.7,2.47,39.4,0,43.6,6.8,10.5,1.3,2.5,12.4
51037,4723,0.8,0,16.8,2.64,32.2,0,56.4,9.5,10.2,0.5,8.9,18.5
51041,116797,9,0.1,1.7,2.66,29.8,0,22.2,3.3,10.6,2.1,9.1,8.3
51043,5526,7.9,0,20.2,2.2,38,0,26.5,4.9,12.7,0.9,2.4,8.8
51045,2214,7,0,17.1,1.94,41.5,1.6,50,6.6,12.3,0,5.3,16.5
51047,16515,1.3,0.2,7.9,2.73,34.8,0,23.7,6.5,11,1.8,8.8,9.2
51049,4012,5.2,0.9,11.1,2.8,30.1,0,35.6,9.1,9.4,0.8,0,11.8
51051,6205,10,0,10.5,2.42,23.2,0,64.9,12,7.2,0.5,7.4,22.3
51053,9939,15.6,0,5.8,2.71,34.7,0,41.8,6.9,9.5,0.7,16.8,14.7
51057,4332,7.5,0,10.6,2.4,25.6,0,46.3,6.4,9.7,0.9,7.5,11
51059,392355,3.4,0.1,1.1,2.8,22.9,0,20.2,4.5,9.5,3.5,11,4.8
51061,23595,4.4,0.1,10.9,2.59,38.3,0.1,25.9,3.3,12,1.5,4,8.7
51063,6271,5.9,0,15.2,2.42,42.4,0.3,51.4,8.6,11.7,1.7,0,11.2
51065,9891,1,0,5.4,2.6,32.8,0,30.3,3.4,11.1,1.5,0,10.8
51067,23189,8,0,6.2,2.32,34.8,0,42,6.5,9.3,1.8,5.5,12.8
51069,29455,2.8,0,6.6,2.7,33.3,0.1,28.6,4.8,11.5,1.8,3.8,9.9
51071,7230,4.8,0,12.2,2.33,27.7,0,50,7.7,10,2.4,3.1,18.4
51073,14280,9.5,0,8.5,2.54,36.3,0,31,3.2,16.3,1.7,7.7,10.7
51075,8148,0.6,0.1,5.5,2.49,41.2,0,31.3,3.2,9.8,1.2,2,9.1
51077,6795,7.6,0,13.4,2.27,26.6,0,59.2,10,8.2,0.6,0,17.4
51079,7111,5.1,0,5.8,2.41,36.3,0,25.7,4.3,12.9,1.1,18.8,11.9
51081,3486,5.9,0,2.8,2.11,28.6,0,50.9,8.3,10.1,1.1,0,16.5
51083,14300,0.8,0.1,14.6,2.45,32.5,0.2,53.2,7.7,8.7,1.1,0.8,15.6
51085,37463,2.7,0.5,4,2.35,35.2,0,29.7,2.3,9,1.6,9.8,7.7
51087,124589,5.7,0.2,2.8,2.42,21.2,0,24.6,3.7,8.7,2,15.6,7.9
51089,22415,9.9,0,5.6,2.4,29.7,0,49.9,7.5,9.5,1.2,1.4,17.2
51091,1071,4.1,0,37.3,2.07,38.4,0,66.5,8.4,14.2,1.6,0,13.2
51093,13769,6.7,0,6.9,2.48,35.6,0,33.4,5.8,14.3,1.8,8.6,9.5
51095,28000,12.5,0.2,1.3,2.35,23.6,0,32.2,2.4,16.1,3.9,9.9,8.7
51097,2894,0,0,15.1,2.52,37,0,45.2,6.7,12.6,1.6,11.3,8.4
51099,8379,6.4,0.5,6.2,3.02,36.7,0,28,1.5,18.1,4.5,4.1,10.5
51101,6036,0,0,10.1,2.78,35.1,0,28.3,5.3,8.7,1.3,12.8,8.8
51103,5164,6.5,0,14.9,2.01,23.3,0,58,3.7,14.4,1.3,20.9,7.5
51105,9445,6.9,0,12.8,2.57,25.9,0,63.6,13,8.6,3.2,1.8,26.2
51107,113432,4,0.4,3.4,2.84,27.2,0,12.6,3.5,8.5,2.7,10.1,4
51109,12829,7.9,0,6.3,2.78,38.1,0,32.9,6.4,11.1,1.3,7,12
51111,4516,0.8,0,13.9,2.62,27.5,0,49.3,8.6,11.1,1,8.3,16.3
51113,5003,3.5,0.6,19.8,2.52,30.7,0,42.3,6.7,10.5,1,18,9.6
51115,3806,10.3,0,24.1,2.5,34.3,0,49.1,1.4,15.4,1.2,1.9,10.2
51117,12482,1.2,0.4,9.5,2.58,27.7,0.1,50.5,9.3,11.4,2,21,16.2
51119,4342,2.5,0,12.2,2.47,32.8,0,46.5,3.7,13.2,1.2,4.8,11
51121,35199,3.4,0,5.4,2.39,25.8,0,38.3,3.3,5.5,5.2,32.9,7
51125,6339,10.5,0,10.8,2.25,30.1,0,45.4,7.5,9.8,1,6.3,11.8
51127,7299,1.8,0,4.7,2.66,38.9,0,28.1,2.3,13,1.2,17.4,8.1
51131,5248,1.1,0,24.4,2.52,17.8,0,56.2,9,11.8,0.8,4.4,8.7
51133,5861,9.9,0,10.4,1.58,30.6,0.5,45.4,3.8,14.8,0.7,4.5,9.3
51135,5589,6.4,0,17,2.6,26.6,0,45.7,10.1,9.1,0.7,12.6,16.3
51137,12810,7.3,0,9.1,3.08,33.8,0,28.7,4,12.5,1.5,8.5,11.8
51139,9372,8.2,0,17.5,2.71,37.4,0,51.4,9.9,9.5,0.9,0.8,14.4
51141,7790,12.4,0,7.8,2.34,30.1,0.2,58.7,7.1,9.9,1.1,11.2,16.6
51143,26204,3,0,8.5,2.43,34,0,46.6,7.5,10,1.1,4.4,15
51145,9730,0,0.2,3.5,2.52,43.5,0.1,24.8,3.6,10.1,1.3,6,6.4
51147,7409,2.4,0,10.2,2.27,25.6,0,48,8.2,7.6,2.4,13.5,9.4
51149,11102,5.5,0.2,3.2,3.43,34.6,0,34.2,3.7,15.4,6.9,18.4,12
51153,136794,3.7,0.2,1.3,3.1,29.8,0,14.6,4.9,13.3,3.2,8,6
51155,14619,6.8,0,11.1,2.17,27.3,0,46.5,6.5,9.7,0.9,3.1,15.2
51157,3273,0,0,25.7,2.32,38.5,0,45.5,6.3,12.9,3,5.8,8.3
51159,2875,2.6,0.4,14.3,2.48,36.4,0.6,51,7.5,6.6,0.7,0,10.7
51161,38164,5.8,0,4.5,2.26,28.1,0,36.3,3,11.1,2.5,11.6,8.4
51163,9319,6.1,0.1,16.6,2.31,34.5,0.3,47.4,5.9,11,1.7,14.5,12.8
51165,29625,7,0.1,12.9,2.39,35.3,0,40.9,8.8,8.2,1.1,10.1,10.1
51167,11045,12.4,0,9.5,2.35,30.9,0.2,60.7,13.8,5.6,1.2,6.3,20.7
51169,9379,9.1,0.2,12.6,2.28,30,0,59.4,12.2,8.2,1.7,18.1,21.2
51171,17096,6,0,18.8,2.56,31.2,0.1,40,6.4,10.1,2.9,9.8,10.1
51173,12795,8.2,0.1,9.6,2.49,23.7,0,52.7,8.5,8.7,2,41.2,16.6
51175,6682,5.2,0.1,13.3,2.4,35.5,0.1,41.2,7.4,12.4,1.1,1.6,12.8
51177,42823,5.7,0.3,1.9,2.97,34,0,21.1,3.6,14.5,2.6,5.9,9.3
51179,43405,6,0.2,1.5,3.04,36.1,0,17.3,2.1,19.3,5.3,8.3,6.9
51181,2668,15.1,0,17.4,2.46,36.5,0,39.7,6.6,11.8,0.8,3.4,13.7
51183,3149,11,0.1,12.2,2.1,27.4,0,53.9,9.9,10.4,1.1,5.7,16.1
51185,17832,7.9,0.2,11.5,2.4,24.8,0,56.9,9.2,7.4,2.3,4.2,22.1
51187,14364,8.7,0,11.6,2.45,34.2,0,27.3,4.9,11.8,2,2.1,11.5
51191,22673,3,0.1,9.2,2.15,26.1,0,46.4,7.6,9.9,4.1,18.1,16.2
51193,6944,5.1,0,9.3,2.56,30.3,0,42.4,7.7,12.8,2,3,11.3
51195,15254,9.6,0,10.9,2.39,22.1,0,52.2,11.3,7.9,1.9,10.4,24.1
51197,11863,7,0,14.9,2.45,27.8,0,48.5,7.3,9.2,1.1,3.3,16.1
51199,23997,10.5,0.2,1.3,2.82,31.6,0,27.7,2.3,20.7,5.6,14.5,8
51510,66879,3.9,0.1,8.5,2.25,6.7,0,19.7,4.4,8.3,7,17.1,4.6
51520,7718,7,0,14.5,2.34,13.7,0,48.7,6.4,8.5,7.4,27.8,17.4
51530,2737,11.2,0,25.7,2.34,26.1,0,37.4,9.2,6.1,5.8,69.4,12.5
51540,17752,5.2,0.5,17.4,2.43,13.4,0.1,31.2,4.3,5,5.2,27.4,8
51550,81518,5.5,0.1,2,2.63,27.1,0,20.8,2.3,15.6,3.2,13.6,8.1
51570,7106,4.6,0,7.3,2.43,21.7,0,36.7,4.5,13.5,2.5,4.6,12
51580,2476,13.7,0,26.9,1.93,20.3,0,48.1,5.2,12,5.3,11.8,20.2
51590,18559,8.9,0.1,17.8,2.21,17,0,47,8.3,11.3,2.9,10.2,17.7
51595,2459,2.2,0,11.4,2.26,13.9,0,46,12.1,8.5,3,0,18.9
51600,8467,3.7,0.1,1.5,2.75,21.9,0,23.9,3.6,9.2,2,16.4,5.4
51610,5166,8.8,0.4,6.9,2.13,15.1,0,15.9,0.8,7.4,8.1,9.4,5.4
51620,3453,2.1,0.8,10.6,2.22,14.2,0,25.2,7.3,12,1.3,0,7.9
51630,10080,7.3,0.1,15.7,2.42,11.5,0,25.5,2.5,9.8,5.5,10.6,8.4
51640,2961,12.5,0,6.4,2.05,20.9,0,49.9,9.5,7.1,0.9,3.9,18.3
51650,52940,9.4,0.1,6.5,2.46,20,0,27.1,3,18.6,3.8,15.2,10.9
51660,16409,2.6,0.3,10.1,2.77,23.7,0,28.9,7.8,3.2,5,20.3,5.6
51670,8706,14.9,0.1,7.1,2.59,16.9,0,37.1,7,10.1,2.5,12,16
51678,1638,6.8,0,34.1,1.94,19.1,0,32.2,8.7,5.1,8.1,17,5.1
51680,28528,5.5,0.3,18.1,2.28,17.9,0.1,34.3,4.3,7.9,5.5,31.8,10.3
51683,12433,5.2,0,3.5,3.42,23.8,0,18.4,11.2,8,1.9,7.7,7.3
51685,4723,0,0,0.2,3.31,24.4,0,12.7,9.1,8.2,3.5,8.7,8
51690,5857,11.6,0,12,2.17,17.1,0,41.3,8.4,8.8,2.1,7.4,19.1
51700,69073,8.5,0,4.5,2.43,18.6,0,28.1,3.7,16,5.2,13.5,11.1
51710,87045,6.7,0.1,15.1,2.47,13.7,0,26.2,3.6,16.3,5.7,12.3,10.6
51720,1783,2.2,0,15.7,2.09,11.6,0,59.5,7.7,7.4,4.2,20.1,18.7
51730,12803,21.3,0,17.6,2.36,13.7,0.1,37.2,8.2,11.8,2.3,2.3,19.4
51735,4642,0,0,6.8,2.17,35.1,0,31.4,2.6,13,2.4,1.3,6.3
51740,36757,7.5,0.1,12.2,2.55,16.1,0,26.5,4.5,16.1,3,22.8,11.6
51750,5477,9.9,0,11.4,2.61,24.2,0.2,39.2,4.7,5,2.6,18.7,10.2
51760,87224,7.5,0,32.5,2.3,11.1,0,29.5,6.4,7,3.1,16.4,13.6
51770,42239,6.1,0,24.8,2.29,16.2,0,31.4,5.9,9.6,2.6,24.5,16.1
51775,10045,5.9,0,8.8,2.32,22.6,0,41.2,4.2,11.5,2.8,27.2,10.8
51790,10387,8.9,0.2,21,2.02,17.9,0,36.9,3.9,8.4,1.9,22.7,12.8
51800,30990,6.4,0.2,9,2.72,28.1,0,24,4.1,16.3,2.5,8.4,9.6
51810,166242,5.4,0,1.2,2.53,22.6,0,21,2,18.6,4.5,9.6,8.1
51820,9031,5.3,0.2,15,2.3,19.7,0,30.1,4.5,10,1.6,6.7,13.3
51830,4538,1.9,0,10.4,2.53,10,0,32.7,5.3,8.2,7.2,31.4,7.5
51840,10608,7.1,0,19.9,2.44,18.5,0,35.6,7.8,8.2,3.8,13.3,12.1
